,nearest_farm
3887,7854.26689255787
3888,7903.912647993309
3889,8507.62801530627
3890,15215.532691010425
3891,13291.914056379199
3892,11185.148047662307
3893,18068.036266942858
3894,17898.361624364024
3895,12263.663419643044
3896,14999.708569766162
3897,16354.750535790754
3898,13267.742518315568
3899,14426.044785637661
3900,13223.005326342185
3901,17383.537156023423
3902,11229.323204705004
3903,15857.37442352698
3904,13523.438641001447
3905,13130.024854850979
3906,12318.30631307533
3907,5864.240255470069
3908,17269.406277138038
3909,18059.85123396213
3910,8694.400988010782
3911,17368.47766381593
3912,18487.550230171866
3913,12847.645554293698
3914,1392.291960450697
3915,4494.893639712167
3916,17545.770858087304
3917,18209.510499665263
3918,13615.327915623833
3919,6791.611117494795
3920,13282.522913802612
3921,7152.091718812234
3922,9545.786538891474
3923,10301.578903196427
3924,6512.872612242566
3925,16598.256388754744
3926,16573.263182034334
3927,4730.338803398794
3928,12579.106078553918
3929,9529.564210678707
3930,8401.5910767268
3931,4715.15745398507
3932,7407.464716034539
3933,17151.83083456254
3934,5546.981010834906
3935,11574.92163745623
3936,12153.292159079745
3937,7454.28562234758
3938,17807.32512801377
3939,17667.227325724478
3940,16861.14907819591
3941,19547.319998951596
3942,14638.295205224851
3943,10347.401085489217
3944,6554.311071140981
3945,17613.90902534833
3946,11733.80614782878
3947,6060.021904403587
3948,17537.251378157045
3949,19883.45942396208
3950,15880.404661758963
3951,5408.443817891413
3952,15924.687444865782
3953,14395.995117963846
3954,1060.2321732257212
3955,5480.5122655016685
3956,5013.921993029139
3957,15534.519407690055
3958,19856.33064043926
3959,14426.836562065871
3960,9213.614950143792
3961,10981.569149285464
3962,18547.218369611022
3963,1958.5166415733788
3964,13865.849689009458
3965,10321.243431128421
3966,13534.60363550315
3967,11102.483719037831
3968,15349.603991703223
3969,13281.671013078594
3970,4490.959123119114
3971,17586.93470935896
3972,15626.45072358553
3973,4267.181900045109
3974,15979.533144212272
3975,11741.967735887474
3976,9547.686115246695
3977,8135.939554253623
3978,15473.22982739761
3979,8348.106629963446
3980,18929.713583033397
3981,10584.75951801637
3982,14841.354110658056
3983,8830.779062016654
3984,14004.460925115309
3985,19854.283534987044
3986,18363.951528658436
3987,16923.095592378155
3988,8714.634884341393
3989,19091.29077601818
3990,17619.344700512378
3991,9748.139431075191
3992,16627.032234238846
3993,12730.728249527534
3994,19975.80918924843
3995,12989.692659542914
3996,16500.112943858978
3997,7325.455850379915
3998,17215.973700318227
3999,10094.674198049835
4000,10176.6568241412
4001,15125.40393388023
4002,5392.627174647674
4003,15125.40393388023
4004,6669.972282359033
4005,7316.00148992948
4006,8955.89664957993
4007,11750.06853282366
4008,15303.583067608262
4009,15558.277615579664
4010,4743.322397578369
4011,16237.315536657345
4012,23038.111183243964
4013,14419.442427351387
4014,7247.296987298516
4015,9820.34888159996
4016,17013.4544221245
4017,9427.978113802486
4018,14977.321008217486
4019,4622.053634136642
4020,9023.94439965733
4021,15006.684461083145
4022,3978.689243454432
4023,7475.132489882878
4024,6613.498192246043
4025,15291.023239176073
4026,4836.758888330573
4027,16306.608510469561
4028,16543.1025766191
4029,20367.312619814467
4030,3654.305153861683
4031,14230.358555714229
4032,15393.95254892762
4033,3118.8087895569593
4034,16870.52373122573
4035,5679.150221045956
4036,6798.45725607512
4037,19946.4971744938
4038,9937.444861436581
4039,18858.181910004274
4040,4726.312202441393
4041,6490.207922038273
4042,8413.111712157835
4043,17924.79426177072
4044,7680.652960622706
4045,18704.987301462235
4046,14758.367788911504
4047,7398.964293226687
4048,12981.528934873215
4049,12261.202225772779
4050,16267.484915738863
4051,17339.386530442363
4052,21519.255156121802
4053,15353.303759859557
4054,6224.328851755862
4055,13956.11862231941
4056,4183.168411652298
4057,18321.98327521118
4058,17714.333567402544
4059,11164.283824295331
4060,14641.740406960684
4061,3920.19933074674
4062,14918.54034315557
4063,2154.233367550811
4064,2148.3529922693965
4065,2825.463517317912
4066,16233.264526574907
4067,17229.94639905698
4068,15491.802428918385
4069,17727.709649127035
4070,16657.56224408458
4071,4654.059111664156
4072,17442.131447742187
4073,14719.605253360067
4074,8006.805133304915
4075,16970.03023942557
4076,8331.58688421451
4077,15258.347810184414
4078,17260.549137505517
4079,18586.782777895907
4080,9765.573155304013
4081,5666.583017284242
4082,10768.338955564166
4083,19176.23937830021
4084,16830.53071819197
4085,10762.298850667446
4086,17049.486067699578
4087,18157.979534728805
4088,2264.8409154418605
4089,18423.301392976085
4090,20212.985327123286
4091,2718.953506049619
4092,17941.04793055659
4093,15981.002710641302
4094,12365.270352358839
4095,15624.432378833555
4096,1312.0834199292242
4097,12597.757304578641
4098,1747.3339929621015
4099,4742.168125815956
4100,11761.249441951293
4101,14894.460792971568
4102,16868.418048583826
4103,10068.80094727898
4104,15555.028485005756
4105,13722.680668220464
4106,18211.27809536391
4107,17550.931162028566
4108,9297.337757171916
4109,15702.172211794024
4110,5960.1247661342295
4111,7913.743903920972
4112,12611.949568159156
4113,4868.990139691513
4114,18629.72003258083
4115,15665.496167188448
4116,14938.979383030004
4117,12495.28495615156
4118,16554.74313743067
4119,10454.577921489159
4120,13035.474277767351
4121,8141.1633393744105
4122,13442.952680118067
4123,17965.39316784921
4124,17244.861300487886
4125,16583.675287358572
4126,13905.16836550236
4127,8641.081648285302
4128,13511.309265630083
4129,9150.622419031191
4130,6589.05428663075
4131,16560.418830994236
4132,10144.695391054514
4133,8703.780390810864
4134,13768.11975845056
4135,17984.04576875584
4136,15263.79876731628
4137,6054.703437161111
4138,17365.989872830087
4139,13164.034505951908
4140,9696.079500443593
4141,20554.96306409523
4142,17804.475423834054
4143,9332.251265827645
4144,11700.244069717914
4145,5505.034415751061
4146,14620.074460188815
4147,13107.971998981518
4148,17572.860473669338
4149,5942.409483804778
4150,17057.27812400732
4151,11639.441448787977
4152,13261.656919677856
4153,17400.843747035833
4154,15732.524749290578
4155,14532.80406587359
4156,19642.315212802332
4157,8236.829985130715
4158,17021.52130175079
4159,8236.829985130715
4160,8552.518229452748
4161,15390.690911321342
4162,11793.321225696982
4163,10169.461679742117
4164,8241.020272255613
4165,22479.480294942416
4166,4336.431991853181
4167,10500.118235079553
4168,14682.11551446231
4169,18317.614164187242
4170,17197.192699223917
4171,18596.45115364073
4172,8610.78400713508
4173,12565.614288641695
4174,2282.055628656315
4175,19950.553949633155
4176,14702.13769548924
4177,10707.000675355393
4178,16657.611528453726
4179,22798.7593654224
4180,16222.919495682134
4181,15876.349528010205
4182,13493.072527332148
4183,15478.10971016514
4184,10819.02937986971
4185,19822.658217334556
4186,9853.763360520794
4187,18113.61810110007
4188,13529.113986217077
4189,13686.456531037955
4190,9401.592119479941
4191,20707.780103738063
4192,16578.949531750233
4193,17906.59239822215
4194,18952.61998966859
4195,17306.594456620944
4196,11642.526061451857
4197,13131.974165022595
4198,16131.946693924849
4199,3556.9799033018703
4200,16242.238765584276
4201,6240.937221370952
4202,8068.94280608791
4203,5976.360372925663
4204,6387.923042242542
4205,12059.735752349281
4206,12745.80053493867
4207,14914.187991839839
4208,12948.080451053427
4209,9495.109074661843
4210,8890.85521525822
4211,3740.800690984588
4212,11718.555315311864
4213,4236.678489778228
4214,18533.53586445648
4215,15778.453355244259
4216,9046.119446752102
4217,15778.453355244259
4218,6028.554577963707
4219,10323.762963320349
4220,2064.297601822084
4221,15153.471783305122
4222,8485.397330696807
4223,12296.069341408274
4224,14954.552250710281
4225,12197.904735674918
4226,17764.234570829823
4227,10060.992767917416
4228,16479.141982160236
4229,18110.31951606083
4230,14237.787073169946
4231,16375.366385751493
4232,18105.015636316046
4233,12113.09554273408
4234,8290.4929309071
4235,4297.417548116813
4236,14747.490563689735
4237,11800.690484796425
4238,5100.2539629464845
4239,2212.163507650422
4240,6779.581587784106
4241,15668.433915938418
4242,10500.118235079553
4243,4034.4767594020736
4244,7614.60349684487
4245,6958.439496364483
4246,15778.93048755143
4247,3941.312140458978
4248,16236.131431545487
4249,18487.93972331621
4250,17146.630553571675
4251,18484.439278873208
4252,12327.69548890469
4253,8865.213674176599
4254,13731.678294120567
4255,10317.672371394141
4256,10225.59664372705
4257,12593.641685881197
4258,17056.913944794956
4259,14040.580217614977
4260,7225.664949399849
4261,3863.2789014798955
4262,17873.740820822928
4263,17456.369804268565
4264,5708.260460554751
4265,15074.854952575626
4266,16018.814518302328
4267,18181.531286847006
4268,18195.60866543576
4269,7194.711422310822
4270,3021.146675756138
4271,11274.556724643226
4272,4711.338330133087
4273,8964.856904303311
4274,8972.084823811376
4275,19050.752350193066
4276,15083.173118438199
4277,16486.540714128907
4278,7969.482901493516
4279,17029.321341262596
4280,11106.597419924514
4281,17852.636461756585
4282,16296.143003603056
4283,11124.474168010247
4284,6803.701776458966
4285,19782.21234438636
4286,3300.043193933075
4287,2613.055798497197
4288,15192.98350538108
4289,15818.831256161255
4290,21380.04759775044
4291,13762.317953244185
4292,12266.24342832905
4293,12887.782855022757
4294,6389.7418014171435
4295,6136.759093935448
4296,6389.7418014171435
4297,18246.12816877454
4298,7730.403214894477
4299,11395.247832233734
4300,750.3027176339821
4301,17160.441878360372
4302,18045.969875378727
4303,9729.143941488672
4304,19502.403794683192
4305,15062.365430409478
4306,15506.707606956836
4307,10792.513835856334
4308,5414.506242766069
4309,11601.093766279853
4310,6274.509816586153
4311,6274.509816586153
4312,10044.807433641707
4313,13231.356398491986
4314,8426.933084429593
4315,8426.933084429593
4316,15197.706417034875
4317,4243.564665944561
4318,13149.17611427337
4319,20273.288542055263
4320,8240.075319971402
4321,18961.31736580275
4322,14884.85186504146
4323,10430.054951022295
4324,14521.961616857132
4325,19702.053271586577
4326,6362.747170708066
4327,18449.406591896564
4328,7805.69233266782
4329,6641.221052258215
4330,17838.103965867464
4331,9507.95639791744
4332,7389.106125294761
4333,22453.945780058275
4334,8563.283527286749
4335,9365.878460571957
4336,7310.201856462558
4337,7036.661979178261
4338,18724.793785431426
4339,16113.110678475701
4340,10900.622782327182
4341,7317.027696371285
4342,6222.041781444262
4343,13970.670646163611
4344,6222.041781444262
4345,17757.299684981266
4346,17477.154593045136
4347,12255.768552901622
4348,17764.003130629255
4349,6222.041781444262
4350,13672.601808190799
4351,11462.299534671589
4352,6297.724700524051
4353,9172.517191356545
4354,16850.70679217872
4355,15910.018383657414
4356,3841.162637746614
4357,19510.95187667046
4358,10505.433427281963
4359,17488.19129455201
4360,11330.055807131916
4361,15900.193558988018
4362,18462.757808203016
4363,13923.998047051533
4364,17831.59793599259
4365,7961.9246376752935
4366,18406.200490374402
4367,16294.181904590385
4368,11979.255500172447
4369,18525.850947796192
4370,5868.546159413262
4371,6959.275477360691
4372,13354.742176554764
4373,6074.500916213294
4374,3459.285583076937
4375,19506.93750912316
4376,5052.168366628916
4377,14302.20384657402
4378,18355.58696349611
4379,10266.59984632064
4380,19727.010547954458
4381,6809.755507784798
4382,22810.16743981695
4383,13580.872281337444
4384,4723.913025101011
4385,16722.788222776733
4386,17533.970882598212
4387,7397.851086644735
4388,18734.537053838645
4389,3135.2706154000907
4390,8188.577971671405
4391,16816.68235044827
4392,16337.856739743173
4393,1305.7177549881874
4394,15739.069919995627
4395,18281.510303688257
4396,15310.83120567926
4397,9682.93730576858
4398,5679.887403847565
4399,3614.4564746449387
4400,6901.365345632063
4401,17661.94360305105
4402,2657.0033589744776
4403,19302.164005172635
4404,12903.638065391606
4405,11177.845816072711
4406,3700.498312113575
4407,10719.810653146742
4408,11911.030262173528
4409,13463.458530964112
4410,14554.60992607601
4411,7407.432879800232
4412,6827.687427433312
4413,6415.942203306917
4414,8535.324405622447
4415,13949.764669139082
4416,9627.311260357477
4417,18355.017982978974
4418,8557.771164091771
4419,3693.3997927065866
4420,11324.638919484252
4421,7718.873439271539
4422,3973.6760570940755
4423,16808.53824790793
4424,17539.932709811153
4425,13619.66716206415
4426,5736.434137015113
4427,17966.28426633601
4428,16179.010736911645
4429,5016.2637316400605
4430,11601.093766279853
4431,2480.894580082458
4432,14683.134843581773
4433,4331.486028144959
4434,17186.79385284582
4435,6914.674570733195
4436,8978.93327587044
4437,19141.820842538407
4438,15439.803127884335
4439,10415.10573260378
4440,10678.520648094107
4441,10839.928117175079
4442,5524.11774385408
4443,13535.293877712658
4444,3872.8204698610493
4445,23577.670031929043
4446,18446.516559327967
4447,11710.332365492697
4448,3159.8701372614564
4449,18104.35779748611
4450,15504.182033416138
4451,7758.261085773922
4452,14809.894032257453
4453,8421.00968392261
4454,5563.3712835171955
4455,10174.571606409198
4456,16630.91874611111
4457,2960.041010729974
4458,8052.208212891725
4459,15262.48120961263
4460,19957.349091365046
4461,5853.1535500510445
4462,16950.65140653255
4463,9295.430764181398
4464,18743.791919609102
4465,17989.24141217936
4466,17417.195187196787
4467,15524.435171089528
4468,20299.855952072925
4469,5427.980524926597
4470,7565.637266034508
4471,10325.589873497396
4472,13238.517622750915
4473,13676.971951705824
4474,11604.288825011221
4475,17843.83309256486
4476,3810.5372300678614
4477,14886.251808481838
4478,20520.453917740804
4479,19985.709978531428
4480,12787.229352066379
4481,12178.476436837327
4482,12000.250348916456
4483,15793.330505864256
4484,15706.042231045763
4485,12685.798798117974
4486,2922.285049179861
4487,14409.8107994007
4488,11039.275319758912
4489,10837.551158075996
4490,5866.358654029633
4491,5434.596218203589
4492,11084.34371384131
4493,16369.592508508236
4494,7378.993132807228
4495,15700.811900544753
4496,15388.074771931388
4497,10110.756611115306
4498,18395.91000676247
4499,10003.987482616796
4500,11946.79679641496
4501,9169.689464807452
4502,8331.68887336045
4503,6518.263600316043
4504,15016.583138242935
4505,12250.508248889353
4506,18704.987301462235
4507,12021.459094428033
4508,20392.273630819953
4509,12448.553096855485
4510,10812.309720395398
4511,7516.596074733337
4512,18762.571194815377
4513,13994.38235043552
4514,8198.436679252341
4515,14022.697182237283
4516,15155.762309314918
4517,16290.107079554258
4518,18138.5080995615
4519,9890.05187289367
4520,7291.560110401802
4521,15905.519099298741
4522,10442.789206470134
4523,10543.308531409315
4524,14242.016568708073
4525,14537.470020807066
4526,13545.332675112397
4527,13266.31362029588
4528,15005.517476124869
4529,18903.97499573839
4530,11997.618166127002
4531,11290.486126639327
4532,8247.25114183046
4533,15721.564215900933
4534,18463.85442564984
4535,11876.877864734175
4536,15878.857616247287
4537,14912.377456523536
4538,12287.293333436914
4539,10565.655508579155
4540,3604.3570912139853
4541,19536.863183489844
4542,17443.206956199072
4543,11435.322821843762
4544,16591.03427240263
4545,5665.69325660486
4546,7165.9562373503895
4547,10278.070203699353
4548,17012.079767705723
4549,12329.942547932065
4550,5042.112766298286
4551,8712.619563064536
4552,19927.058700068774
4553,14874.356594302104
4554,16354.788423010486
4555,16543.1025766191
4556,23548.144808260215
4557,20700.124229973288
4558,17697.381509508028
4559,17697.381509508028
4560,3747.5647779508204
4561,13239.611698173252
4562,22366.013687036564
4563,9338.368053002565
4564,20000.838131532382
4565,4971.0413599272015
4566,13724.022779169489
4567,14734.833929461916
4568,5015.256885396819
4569,20875.32256114666
4570,7183.458717833625
4571,17014.3356794987
4572,12980.596096951
4573,5148.413529356018
4574,19000.975217074047
4575,10556.388329698199
4576,16385.69267270145
4577,9064.482793381787
4578,17822.838332963947
4579,12940.783308592947
4580,12235.448410058712
4581,19933.60070328865
4582,19211.928125478367
4583,16884.358185516954
4584,4482.297517742918
4585,16382.649116663419
4586,17539.291781024724
4587,16219.115076801914
4588,8718.442444387203
4589,211.72337313167415
4590,18388.974134446988
4591,8373.320393393526
4592,16011.520665303893
4593,14649.872054019781
4594,12666.44511187077
4595,6930.4234670520445
4596,16798.99931904487
4597,4495.305740469855
4598,19005.680142283112
4599,14978.119909857014
4600,17444.6688483033
4601,19155.61278419781
4602,20778.97182077262
4603,12451.024437875842
4604,12215.43625263262
4605,3473.914535701504
4606,17988.981004718895
4607,15405.167941212341
4608,7242.182728893982
4609,23676.622974485363
4610,4638.439213511978
4611,6097.001331328513
4612,12621.618571859595
4613,12799.221451551297
4614,5588.848440885201
4615,12800.101431136767
4616,15023.88900292777
4617,14910.244895012866
4618,18780.887800719927
4619,7092.933388479874
4620,1763.3114782093048
4621,4194.631138985054
4622,12287.808063082217
4623,18488.40130864665
4624,7846.389522956874
4625,17381.282569762625
4626,4501.228109478456
4627,14492.346311154433
4628,12538.34361780307
4629,14768.334798144424
4630,15262.966781371286
4631,6693.694821750653
4632,18027.516599419454
4633,4506.730774238849
4634,11732.375761645037
4635,10287.7804946534
4636,4761.033193894124
4637,5635.213086812946
4638,12538.34361780307
4639,17148.513847155937
4640,12868.856382919354
4641,7926.362629043539
4642,560.9873744715843
4643,6051.968680963124
4644,7778.511976064958
4645,14680.110129253317
4646,12361.67491762527
4647,9800.894752951965
4648,18460.334144186483
4649,2297.6096309350196
4650,16607.50049743976
4651,9513.94231464356
4652,5156.639298868629
4653,11165.778380724032
4654,12780.442193820856
4655,14012.171876381684
4656,8764.99989658277
4657,8742.545761250509
4658,8522.58226608298
4659,10689.55746443116
4660,12498.527391920812
4661,15489.526062224098
4662,8692.219391813529
4663,13001.26303967175
4664,10247.55179380745
4665,6364.612796342367
4666,11941.282157698652
4667,1242.2728126735326
4668,22246.7312765607
4669,11619.053583077468
4670,2071.391889630093
4671,14546.080721641987
4672,14551.412395960258
4673,14736.747226983964
4674,8684.436668551845
4675,14142.247705788273
4676,12138.556634942335
4677,17526.577801293533
4678,2434.7426459815365
4679,12965.196580663818
4680,15990.577203993766
4681,17570.89285526705
4682,10268.816725981322
4683,18852.84686301464
4684,18852.84686301464
4685,1337.9189988001217
4686,15950.571694956634
4687,18756.875640044993
4688,9544.035321189434
4689,2906.6391135849913
4690,11382.211155350893
4691,18292.394722626042
4692,20124.510901717385
4693,10219.392959556337
4694,7178.525237325822
4695,8261.987871239962
4696,10543.907316478333
4697,19819.57884839386
4698,11727.438902839458
4699,4379.120290215884
4700,18670.43615226932
4701,7854.173673741179
4702,12243.511989509798
4703,13285.199143959737
4704,9019.397420735837
4705,15891.727130794074
4706,10529.646852053711
4707,3785.5812769999106
4708,9568.067171305835
4709,17885.15526961786
4710,17800.373565095702
4711,14714.374904351376
4712,14207.361187440323
4713,19949.801634555042
4714,14236.579611434892
4715,6580.831854500813
4716,4339.1174978011395
4717,19138.32128456119
4718,16452.480422244495
4719,16423.713770984305
4720,19293.63278681705
4721,5141.156052977941
4722,15059.21234109636
4723,9769.892704404268
4724,19149.738911507884
4725,2155.8851911454462
4726,19947.716944704865
4727,6604.190283260136
4728,7475.800436780525
4729,5708.258424313074
4730,16534.296586335382
4731,13866.567758107145
4732,12321.835548715148
4733,15993.589509492187
4734,19195.98311146012
4735,13693.486162185749
4736,6704.5411169623385
4737,8871.640554906979
4738,18224.51518110361
4739,18071.17797388754
4740,7865.056317534493
4741,16985.34743819456
4742,3837.8747982558866
4743,17311.934970510607
4744,9203.956678782451
4745,18995.09504233318
4746,12535.021046906442
4747,9259.600806934117
4748,9572.042231145628
4749,13393.858045365263
4750,12413.938594738762
4751,15780.585501376787
4752,9234.982438944358
4753,13124.777859489985
4754,7040.470797616383
4755,7305.170734083434
4756,16142.84261448621
4757,15899.50367600678
4758,20102.756133275718
4759,11853.1259574015
4760,12758.086325939641
4761,10154.424381357609
4762,5449.5234283838745
4763,3444.13988469826
4764,11790.715295575119
4765,1602.6915121413733
4766,11668.188328457467
4767,16314.352979122188
4768,17492.523564237617
4769,1027.8371243109125
4770,7723.603998924413
4771,15652.398561169222
4772,12645.469270801583
4773,9850.000497665467
4774,16221.168777201363
4775,16375.366385751493
4776,19169.335752808565
4777,17979.947366764696
4778,11807.909416157814
4779,4544.152661063808
4780,2461.0145441793607
4781,17665.328370871313
4782,4544.152661063808
4783,6895.218692243416
4784,14179.841936759403
4785,14955.546419235494
4786,6616.042269793862
4787,15215.638180578042
4788,12376.464679126546
4789,13316.707127954705
4790,18530.02474377002
4791,7405.973424046809
4792,13824.266890478573
4793,8022.961338189429
4794,14635.985715776029
4795,15520.049055090727
4796,14662.521230127688
4797,18530.02474377002
4798,14166.638640988847
4799,8890.85521525822
4800,5942.774521148557
4801,8561.429512952625
4802,1991.0936069934783
4803,18070.440757886616
4804,11895.661454699502
4805,3119.776000527942
4806,17210.009909669956
4807,20372.486949226324
4808,6589.377541201021
4809,14523.781661136809
4810,14884.923948863012
4811,7724.256782338125
4812,14729.456450796206
4813,8717.684341895409
4814,10825.076871841513
4815,6095.6025449567
4816,5520.7648246497065
4817,6636.326790545269
4818,16680.099629151853
4819,3492.9519936609668
4820,20900.165046256505
4821,11457.281317498286
4822,6288.827704690123
4823,16443.06046817794
4824,5835.689988104909
4825,15311.277273237438
4826,16977.723911428882
4827,11492.92697310269
4828,15071.73390809754
4829,11965.463928097603
4830,11859.905950725459
4831,13019.125112436257
4832,9045.270220837414
4833,10218.05309887131
4834,12969.734420283188
4835,15280.615919887614
4836,9608.173345894009
4837,12663.520623584764
4838,11940.493635775807
4839,1200.5381497272042
4840,11325.605171154857
4841,9107.891399081507
4842,17136.267917920068
4843,18661.60630634418
4844,14773.99520832884
4845,8996.219651182726
4846,7178.223523816868
4847,6532.4955956654985
4848,9061.637605367752
4849,18380.97740191127
4850,10864.899022695641
4851,15981.747987991546
4852,4919.028415110741
4853,6518.975155095568
4854,13024.370185146592
4855,18009.221734131286
4856,13886.419305202788
4857,11630.458252131806
4858,15091.47469750632
4859,18831.77284760748
4860,4026.401499533208
4861,14423.8798095606
4862,13479.655026308807
4863,17350.048809178516
4864,8582.5146880518
4865,20475.18287000477
4866,15274.871536886323
4867,7842.961579737925
4868,7911.881316829459
4869,17501.58869126217
4870,16267.417797302282
4871,2901.2803074150856
4872,11447.508191217783
4873,17517.57929222609
4874,18157.13245782651
4875,18392.617549323528
4876,7186.700618027477
4877,9584.061600468602
4878,12438.903787029136
4879,18974.383718620014
4880,16228.683077590755
4881,10925.039527238952
4882,19399.931123687085
4883,8988.377754410478
4884,12663.25987128474
4885,16718.20893589838
4886,6477.76490189783
4887,15417.19154877764
4888,3982.887249634433
4889,11223.984879890333
4890,8340.266144443916
4891,6147.00116419351
4892,6620.904246505115
4893,16772.262725547684
4894,18452.145920666084
4895,19969.71840969619
4896,6430.075122865018
4897,5422.083933775775
4898,19158.954954854802
4899,19103.411015127593
4900,9046.119446752102
4901,18250.858669305966
4902,4515.543832388959
4903,11230.150815069332
4904,13037.350333375443
4905,14669.473081461023
4906,8478.004012058003
4907,14743.823429960092
4908,13191.275317662537
4909,14797.228328170359
4910,13007.27250494418
4911,6054.878299273888
4912,13005.310086304558
4913,4775.737325117149
4914,563.4373941718995
4915,13865.235365347477
4916,14204.582376347045
4917,17203.848342118854
4918,17167.776707263834
4919,14647.687004557278
4920,13756.51037008505
4921,17169.79013332861
4922,14878.109663096451
4923,14492.867921297644
4924,11626.981679120645
4925,14123.97572105752
4926,15849.147414404397
4927,17803.95555055094
4928,11274.71124783752
4929,13775.46024301449
4930,7110.787379379901
4931,12024.657174530794
4932,6197.569495863271
4933,18165.18834303775
4934,14947.313047498496
4935,14961.56914002417
4936,15930.585443413443
4937,16441.502790512834
4938,17190.680826775697
4939,12682.847285927282
4940,7118.319896354349
4941,14813.553196548
4942,14642.159181423249
4943,16492.254924709596
4944,13839.00819502199
4945,12578.517566438932
4946,15378.939799381476
4947,10932.822107691469
4948,16163.863949898583
4949,10706.07135071114
4950,15691.168254220041
4951,14656.408231480606
4952,13841.764640717696
4953,22626.612797061884
4954,13082.361661399407
4955,18695.516566405437
4956,6859.503812175604
4957,7711.690235803283
4958,19308.476926218147
4959,5310.689302480744
4960,14418.372905820775
4961,16609.451522058927
4962,10812.725198351593
4963,10600.764662352778
4964,24145.518759084152
4965,10812.725198351593
4966,15759.070482155123
4967,12156.06461587156
4968,12162.179308006112
4969,9287.004629786006
4970,12467.258446524771
4971,10056.69382287387
4972,16638.37424184861
4973,8344.891935391017
4974,19901.375571397224
4975,17829.91872177924
4976,15153.373054470767
4977,18677.527091836557
4978,18159.513070675825
4979,6875.10451420875
4980,7141.077783010042
4981,12126.719112046187
4982,11852.222007678984
4983,11663.320957488018
4984,9111.50687123799
4985,9196.676984938511
4986,10430.022608472991
4987,13295.596142581486
4988,13994.057905327812
4989,12086.85425805753
4990,15795.317320159133
4991,12876.220780189895
4992,15572.792546144174
4993,18010.90995730762
4994,16993.716069549355
4995,6549.154006958652
4996,12909.568164788698
4997,14420.586624855528
4998,6010.159441492046
4999,10534.421910440184
5000,5629.602780882627
5001,14020.738066580674
5002,19362.141912190826
5003,5606.584954728823
5004,5924.87221130267
5005,7000.450808587147
5006,13559.832765849618
5007,16202.717851215446
5008,16292.427279142536
5009,6927.41521878905
5010,5640.182199386102
5011,5640.776311691006
5012,16165.96938427102
5013,7954.852971670182
5014,12661.7246545988
5015,6732.427346102554
5016,19583.647123782277
5017,7686.733425821158
5018,13343.303357419112
5019,16634.153915037285
5020,13712.47261149175
5021,14842.23360962474
5022,18377.645049124123
5023,12916.886917012378
5024,14775.762564745939
5025,17491.602572932585
5026,10512.263171924033
5027,18698.47883691869
5028,18052.932741703924
5029,15932.785724027499
5030,15963.654061020676
5031,7619.108796033973
5032,14082.681554787381
5033,4605.441741072411
5034,14337.350667432773
5035,2173.36806122923
5036,16997.67932203008
5037,18862.900180689503
5038,7164.651969498468
5039,3788.330768428468
5040,19934.946267443127
5041,12163.37412918533
5042,12954.721441417581
5043,13701.550504743402
5044,16591.3318206321
5045,15338.920903718976
5046,12244.502016363114
5047,12203.03599467833
5048,15564.855231567102
5049,13806.139765969765
5050,6748.230526977518
5051,9783.419778950143
5052,22727.029589620644
5053,18038.468154897648
5054,11058.083954977388
5055,9388.281629092644
5056,10827.5700247936
5057,12610.059096502204
5058,3380.271873723751
5059,17416.35621022664
5060,17158.896536449007
5061,10078.735181579115
5062,16400.713322960888
5063,1452.1212704995053
5064,16473.187522789718
5065,13694.936818613838
5066,16143.381422859915
5067,15640.070017933745
5068,11226.74914836902
5069,16393.613034739075
5070,17376.868676022805
5071,6572.150695101919
5072,17178.121283120327
5073,15713.35176246525
5074,18374.743974072226
5075,14949.729647140266
5076,10748.546793637996
5077,17109.61580530558
5078,14822.792082212583
5079,8187.903221472687
5080,9109.079679097149
5081,12722.938205262511
5082,5426.732158848264
5083,1696.4707021197073
5084,5426.732158848264
5085,1324.76108585182
5086,16972.010560017134
5087,10674.603596117808
5088,3730.26790673152
5089,12921.11981666931
5090,12925.324296530525
5091,13746.794472922613
5092,8450.30920230267
5093,15379.542185861965
5094,16441.023185781243
5095,7623.06904867978
5096,16444.602333852374
5097,14716.325539621848
5098,15576.307578218775
5099,13876.429094570205
5100,16902.41347484453
5101,13980.689602374176
5102,10430.46444123485
5103,9303.33594845828
5104,11657.360038656228
5105,15921.326509182378
5106,13647.835147877538
5107,10843.256373361615
5108,8227.093077341653
5109,11929.304337705122
5110,19894.237678817364
5111,14566.522247058007
5112,13291.357695529976
5113,7349.968647311749
5114,13294.913626249943
5115,17654.25494843489
5116,8591.463421835813
5117,15522.345614180036
5118,15006.325097884903
5119,14310.680270104118
5120,15412.00110640446
5121,11500.916476717997
5122,20360.342014842165
5123,13113.183755070522
5124,8628.144516093647
5125,6549.721450461915
5126,3851.6490425991383
5127,16222.674999640816
5128,9764.300982900924
5129,17548.15707733677
5130,15096.898571125286
5131,13349.850752390837
5132,13191.909787096994
5133,19283.635896475203
5134,16371.136482382703
5135,17993.634740123645
5136,8560.781089435599
5137,21164.483398979268
5138,11278.308855354899
5139,3918.180157404862
5140,11278.308855354899
5141,5240.11028685554
5142,7440.837760443525
5143,17395.23672215154
5144,7040.009953279681
5145,10918.222488202611
5146,15471.541432098204
5147,10755.719571158981
5148,6640.693962173913
5149,18576.817971151995
5150,8705.106008086323
5151,16222.402979588152
5152,19021.888487656717
